ensembl_gene_id	count
ENSDARG00000103202	0
ENSDARG00000009657	2113
ENSDARG00000096472	0
ENSDARG00000096156	12
ENSDARG00000076160	0
ENSDARG00000117163	36
ENSDARG00000096187	33
ENSDARG00000076014	171
ENSDARG00000098876	9
ENSDARG00000031930	0
ENSDARG00000096435	0
ENSDARG00000103471	33
ENSDARG00000093665	3
ENSDARG00000098144	0
ENSDARG00000093658	608
ENSDARG00000095324	4
ENSDARG00000098510	2
ENSDARG00000021336	0
ENSDARG00000094646	426
ENSDARG00000021595	86
ENSDARG00000096039	1
ENSDARG00000096153	830
ENSDARG00000095200	160
ENSDARG00000096463	0
ENSDARG00000102062	34
ENSDARG00000090116	8
ENSDARG00000102464	83
ENSDARG00000095149	0
ENSDARG00000092714	52
ENSDARG00000112103	2
ENSDARG00000096462	0
ENSDARG00000045801	568
ENSDARG00000096855	1
ENSDARG00000104074	0
ENSDARG00000097754	1
ENSDARG00000095103	1
ENSDARG00000015623	27
ENSDARG00000101202	0
ENSDARG00000102559	5
ENSDARG00000030694	1061
ENSDARG00000093168	1
ENSDARG00000093983	9
ENSDARG00000030598	274
ENSDARG00000092097	0
ENSDARG00000113342	2
ENSDARG00000097811	0
ENSDARG00000116640	0
ENSDARG00000113663	0
ENSDARG00000101775	12
ENSDARG00000112642	0
ENSDARG00000090160	303
ENSDARG00000045758	56
ENSDARG00000096491	0
ENSDARG00000097971	0
ENSDARG00000045760	38
ENSDARG00000096484	0
ENSDARG00000031346	739
ENSDARG00000024211	5
ENSDARG00000096461	2
ENSDARG00000099327	25
ENSDARG00000017661	467
ENSDARG00000007523	4604
ENSDARG00000045671	1
ENSDARG00000045672	0
ENSDARG00000098115	45
ENSDARG00000091561	10
ENSDARG00000026839	1732
ENSDARG00000088961	4
ENSDARG00000089179	7
ENSDARG00000093424	10
ENSDARG00000101374	32
ENSDARG00000088616	0
ENSDARG00000045544	32
ENSDARG00000115818	0
ENSDARG00000077356	99
ENSDARG00000045673	1
ENSDARG00000097907	64
ENSDARG00000012684	4399
ENSDARG00000093557	16
ENSDARG00000092583	17
ENSDARG00000101849	589
ENSDARG00000091477	3
ENSDARG00000113005	6
ENSDARG00000045675	538
ENSDARG00000096065	3
ENSDARG00000099699	65
ENSDARG00000096481	4
ENSDARG00000001781	22
ENSDARG00000069555	39
ENSDARG00000116546	0
ENSDARG00000016979	1456
ENSDARG00000096114	19
ENSDARG00000099595	1
ENSDARG00000092596	1
ENSDARG00000100479	44
ENSDARG00000103186	95
ENSDARG00000098143	4
ENSDARG00000070477	2217
ENSDARG00000087743	10
ENSDARG00000094888	2
ENSDARG00000117132	9
ENSDARG00000106667	2
ENSDARG00000110946	1
ENSDARG00000045490	1349
ENSDARG00000089860	165
ENSDARG00000101960	7
ENSDARG00000097073	45
ENSDARG00000039843	126
ENSDARG00000093994	0
ENSDARG00000089159	23
ENSDARG00000104064	53
ENSDARG00000096037	22
ENSDARG00000096222	47
ENSDARG00000094034	1
ENSDARG00000014804	259
ENSDARG00000018111	877
ENSDARG00000096218	0
ENSDARG00000102370	4
ENSDARG00000101916	51
ENSDARG00000096131	3
ENSDARG00000088181	181
ENSDARG00000015931	136
ENSDARG00000094177	2
