ensembl_gene_id	count
ENSDARG00000103202	0
ENSDARG00000009657	772
ENSDARG00000096472	1
ENSDARG00000096156	43
ENSDARG00000076160	0
ENSDARG00000117163	28
ENSDARG00000096187	2
ENSDARG00000076014	485
ENSDARG00000098876	2
ENSDARG00000031930	0
ENSDARG00000096435	0
ENSDARG00000103471	22
ENSDARG00000093665	0
ENSDARG00000098144	1
ENSDARG00000093658	630
ENSDARG00000095324	27
ENSDARG00000098510	3
ENSDARG00000021336	0
ENSDARG00000094646	1114
ENSDARG00000021595	163
ENSDARG00000096039	0
ENSDARG00000096153	50
ENSDARG00000095200	235
ENSDARG00000096463	0
ENSDARG00000102062	20
ENSDARG00000090116	16
ENSDARG00000102464	446
ENSDARG00000095149	1
ENSDARG00000092714	67
ENSDARG00000112103	0
ENSDARG00000096462	0
ENSDARG00000045801	336
ENSDARG00000096855	6
ENSDARG00000104074	2
ENSDARG00000097754	2
ENSDARG00000095103	1
ENSDARG00000015623	51
ENSDARG00000101202	0
ENSDARG00000102559	3
ENSDARG00000030694	2014
ENSDARG00000093168	0
ENSDARG00000093983	5
ENSDARG00000030598	62
ENSDARG00000092097	0
ENSDARG00000113342	1
ENSDARG00000097811	0
ENSDARG00000116640	1
ENSDARG00000113663	0
ENSDARG00000101775	30
ENSDARG00000112642	0
ENSDARG00000090160	396
ENSDARG00000045758	31
ENSDARG00000096491	0
ENSDARG00000097971	2
ENSDARG00000045760	41
ENSDARG00000096484	0
ENSDARG00000031346	440
ENSDARG00000024211	3
ENSDARG00000096461	1
ENSDARG00000099327	8
ENSDARG00000017661	193
ENSDARG00000007523	1169
ENSDARG00000045671	9
ENSDARG00000045672	0
ENSDARG00000098115	48
ENSDARG00000091561	6
ENSDARG00000026839	455
ENSDARG00000088961	1
ENSDARG00000089179	21
ENSDARG00000093424	12
ENSDARG00000101374	8
ENSDARG00000088616	3
ENSDARG00000045544	73
ENSDARG00000115818	1
ENSDARG00000077356	67
ENSDARG00000045673	2
ENSDARG00000097907	33
ENSDARG00000012684	5243
ENSDARG00000093557	41
ENSDARG00000092583	22
ENSDARG00000101849	977
ENSDARG00000091477	7
ENSDARG00000113005	0
ENSDARG00000045675	144
ENSDARG00000096065	2
ENSDARG00000099699	24
ENSDARG00000096481	5
ENSDARG00000001781	64
ENSDARG00000069555	21
ENSDARG00000116546	0
ENSDARG00000016979	1430
ENSDARG00000096114	40
ENSDARG00000099595	1
ENSDARG00000092596	0
ENSDARG00000100479	33
ENSDARG00000103186	121
ENSDARG00000098143	24
ENSDARG00000070477	1681
ENSDARG00000087743	4
ENSDARG00000094888	0
ENSDARG00000117132	1
ENSDARG00000106667	6
ENSDARG00000110946	1
ENSDARG00000045490	1469
ENSDARG00000089860	92
ENSDARG00000101960	7
ENSDARG00000097073	19
ENSDARG00000039843	72
ENSDARG00000093994	0
ENSDARG00000089159	28
ENSDARG00000104064	58
ENSDARG00000096037	55
ENSDARG00000096222	62
ENSDARG00000094034	2
ENSDARG00000014804	1500
ENSDARG00000018111	542
ENSDARG00000096218	0
ENSDARG00000102370	9
ENSDARG00000101916	47
ENSDARG00000096131	3
ENSDARG00000088181	21
ENSDARG00000015931	256
ENSDARG00000094177	20
ENSDARG00000102473	89
ENSDARG00000045850	461
ENSDARG00000110696	0
ENSDARG00000114172	39
ENSDARG00000094545	2
ENSDARG00000103143	68
ENSDARG00000101690	21
ENSDARG00000077220	14
ENSDARG00000103998	3
ENSDARG00000109821	5
ENSDARG00000099475	5
ENSDARG00000104211	3
ENSDARG00000103229	5
ENSDARG00000099561	4
ENSDARG00000098071	1
ENSDARG00000113626	18
ENSDARG00000100061	7
ENSDARG00000101030	221
ENSDARG00000102316	5
ENSDARG00000077654	26
ENSDARG00000102098	0
ENSDARG00000114894	17
ENSDARG00000102837	0
ENSDARG00000102542	75
ENSDARG00000057983	265
ENSDARG00000098281	4
ENSDARG00000070546	2
ENSDARG00000102357	1
ENSDARG00000045676	3359
ENSDARG00000034300	404
ENSDARG00000045522	297
ENSDARG00000020015	902
ENSDARG00000101675	449
ENSDARG00000019235	1759
ENSDARG00000063097	181
ENSDARG00000045914	4373
ENSDARG00000100311	384
ENSDARG00000105724	0
ENSDARG00000105810	0
ENSDARG00000104208	0
ENSDARG00000102679	52
ENSDARG00000101883	96
ENSDARG00000100294	108
ENSDARG00000045677	0
ENSDARG00000100578	36
ENSDARG00000006747	401
ENSDARG00000104852	16
ENSDARG00000094980	50
ENSDARG00000056938	253
ENSDARG00000100640	0
ENSDARG00000001912	30
ENSDARG00000014572	1474
ENSDARG00000056950	1612
ENSDARG00000104412	394
ENSDARG00000032639	38
ENSDARG00000100632	189
ENSDARG00000103346	27
ENSDARG00000033296	293
ENSDARG00000045878	15
ENSDARG00000098519	0
ENSDARG00000100164	16
ENSDARG00000056954	228
ENSDARG00000089142	81
ENSDARG00000099626	7
ENSDARG00000045877	2357
ENSDARG00000098406	95
ENSDARG00000077205	221
ENSDARG00000029105	364
ENSDARG00000006283	1145
ENSDARG00000068701	105
ENSDARG00000097967	2
ENSDARG00000110658	4
ENSDARG00000069292	4
ENSDARG00000103441	3
ENSDARG00000101475	0
ENSDARG00000045541	834
ENSDARG00000045542	1418
ENSDARG00000103675	0
ENSDARG00000045543	236
ENSDARG00000103689	14
ENSDARG00000105173	0
ENSDARG00000068705	601
ENSDARG00000045680	2181
ENSDARG00000012435	42
ENSDARG00000087438	1
ENSDARG00000097601	844
ENSDARG00000094593	2
ENSDARG00000016886	89
ENSDARG00000102008	21
ENSDARG00000045560	15049
ENSDARG00000075731	2
ENSDARG00000098522	1
ENSDARG00000007639	1693
