ensembl_gene_id	count
ENSDARG00000103202	0
ENSDARG00000009657	2072
ENSDARG00000096472	0
ENSDARG00000096156	9
ENSDARG00000076160	0
ENSDARG00000117163	29
ENSDARG00000096187	22
ENSDARG00000076014	173
ENSDARG00000098876	2
ENSDARG00000031930	0
ENSDARG00000096435	0
ENSDARG00000103471	33
ENSDARG00000093665	1
ENSDARG00000098144	2
ENSDARG00000093658	579
ENSDARG00000095324	12
ENSDARG00000098510	2
ENSDARG00000021336	0
ENSDARG00000094646	385
ENSDARG00000021595	80
ENSDARG00000096039	1
ENSDARG00000096153	738
ENSDARG00000095200	186
ENSDARG00000096463	0
ENSDARG00000102062	21
ENSDARG00000090116	1
ENSDARG00000102464	126
ENSDARG00000095149	0
ENSDARG00000092714	59
ENSDARG00000112103	2
ENSDARG00000096462	0
ENSDARG00000045801	535
ENSDARG00000096855	1
ENSDARG00000104074	1
ENSDARG00000097754	0
ENSDARG00000095103	0
ENSDARG00000015623	33
ENSDARG00000101202	0
ENSDARG00000102559	8
ENSDARG00000030694	1165
ENSDARG00000093168	1
ENSDARG00000093983	4
ENSDARG00000030598	207
ENSDARG00000092097	0
ENSDARG00000113342	4
ENSDARG00000097811	0
ENSDARG00000116640	3
ENSDARG00000113663	0
ENSDARG00000101775	15
ENSDARG00000112642	1
ENSDARG00000090160	355
ENSDARG00000045758	54
ENSDARG00000096491	0
ENSDARG00000097971	2
ENSDARG00000045760	32
ENSDARG00000096484	0
ENSDARG00000031346	816
ENSDARG00000024211	9
ENSDARG00000096461	2
ENSDARG00000099327	28
ENSDARG00000017661	383
ENSDARG00000007523	2770
ENSDARG00000045671	1
ENSDARG00000045672	0
ENSDARG00000098115	41
ENSDARG00000091561	13
ENSDARG00000026839	1919
ENSDARG00000088961	1
ENSDARG00000089179	7
ENSDARG00000093424	9
ENSDARG00000101374	29
ENSDARG00000088616	1
ENSDARG00000045544	16
ENSDARG00000115818	1
ENSDARG00000077356	138
ENSDARG00000045673	1
ENSDARG00000097907	83
ENSDARG00000012684	3919
ENSDARG00000093557	35
ENSDARG00000092583	24
ENSDARG00000101849	772
ENSDARG00000091477	3
ENSDARG00000113005	2
ENSDARG00000045675	516
ENSDARG00000096065	1
ENSDARG00000099699	70
ENSDARG00000096481	3
ENSDARG00000001781	25
ENSDARG00000069555	34
ENSDARG00000116546	0
ENSDARG00000016979	1662
ENSDARG00000096114	11
ENSDARG00000099595	1
ENSDARG00000092596	1
ENSDARG00000100479	30
ENSDARG00000103186	109
ENSDARG00000098143	7
ENSDARG00000070477	2469
ENSDARG00000087743	12
ENSDARG00000094888	1
ENSDARG00000117132	6
ENSDARG00000106667	3
ENSDARG00000110946	0
ENSDARG00000045490	1508
ENSDARG00000089860	126
ENSDARG00000101960	1
ENSDARG00000097073	43
ENSDARG00000039843	159
ENSDARG00000093994	1
ENSDARG00000089159	18
ENSDARG00000104064	57
ENSDARG00000096037	22
ENSDARG00000096222	50
ENSDARG00000094034	0
ENSDARG00000014804	132
ENSDARG00000018111	906
ENSDARG00000096218	0
ENSDARG00000102370	3
ENSDARG00000101916	36
