ensembl_gene_id	count
ENSMUSG00000102693	19
ENSMUSG00000064842	4
ENSMUSG00000051951	99
ENSMUSG00000102851	9
ENSMUSG00000103377	78
ENSMUSG00000104017	41
ENSMUSG00000103025	27
ENSMUSG00000089699	9
ENSMUSG00000103201	34
ENSMUSG00000103147	9
ENSMUSG00000103161	38
ENSMUSG00000102331	46
ENSMUSG00000102348	21
ENSMUSG00000102592	13
ENSMUSG00000088333	0
ENSMUSG00000102343	33
ENSMUSG00000102948	21
ENSMUSG00000025900	81
ENSMUSG00000104123	26
ENSMUSG00000025902	49
ENSMUSG00000104238	42
ENSMUSG00000102269	109
ENSMUSG00000096126	10
ENSMUSG00000103003	10
ENSMUSG00000104328	41
ENSMUSG00000102735	31
ENSMUSG00000098104	8
ENSMUSG00000102175	12
ENSMUSG00000088000	0
ENSMUSG00000103265	19
ENSMUSG00000103922	8
ENSMUSG00000033845	278
ENSMUSG00000102275	29
ENSMUSG00000025903	226
ENSMUSG00000104217	0
ENSMUSG00000033813	207
ENSMUSG00000062588	19
ENSMUSG00000103280	9
ENSMUSG00000002459	44
ENSMUSG00000091305	12
ENSMUSG00000102653	31
ENSMUSG00000085623	75
ENSMUSG00000091665	19
ENSMUSG00000033793	376
ENSMUSG00000104352	19
ENSMUSG00000104046	35
ENSMUSG00000102907	13
ENSMUSG00000025905	75
ENSMUSG00000103936	3
ENSMUSG00000093015	12
ENSMUSG00000103519	24
ENSMUSG00000033774	23
ENSMUSG00000103090	7
ENSMUSG00000025907	471
ENSMUSG00000090031	54
ENSMUSG00000087247	6
ENSMUSG00000103355	5
ENSMUSG00000102706	4
ENSMUSG00000103845	47
ENSMUSG00000033740	187
ENSMUSG00000103329	30
ENSMUSG00000104385	23
ENSMUSG00000102135	7
ENSMUSG00000103282	3
ENSMUSG00000102534	10
ENSMUSG00000102213	1
ENSMUSG00000103629	13
ENSMUSG00000051285	408
ENSMUSG00000098201	7
ENSMUSG00000103509	125
ENSMUSG00000048538	22
ENSMUSG00000103709	14
ENSMUSG00000077244	1
ENSMUSG00000102768	8
ENSMUSG00000097797	102
ENSMUSG00000103498	12
ENSMUSG00000103067	39
ENSMUSG00000102320	27
ENSMUSG00000104226	24
ENSMUSG00000103903	5
ENSMUSG00000103557	13
ENSMUSG00000025909	170
ENSMUSG00000102647	14
ENSMUSG00000086235	7
ENSMUSG00000102253	59
ENSMUSG00000093970	11
ENSMUSG00000103884	1
ENSMUSG00000084353	2
ENSMUSG00000103933	4
ENSMUSG00000076135	2
ENSMUSG00000086195	2
ENSMUSG00000104504	18
ENSMUSG00000066693	21
ENSMUSG00000102316	32
ENSMUSG00000103819	18
ENSMUSG00000102871	37
ENSMUSG00000101571	36
ENSMUSG00000104428	21
ENSMUSG00000102272	11
ENSMUSG00000065625	2
ENSMUSG00000103411	23
ENSMUSG00000061024	218
ENSMUSG00000025911	186
ENSMUSG00000079671	146
ENSMUSG00000081441	12
ENSMUSG00000067879	69
ENSMUSG00000099827	34
ENSMUSG00000025912	107
ENSMUSG00000045210	288
ENSMUSG00000097893	85
ENSMUSG00000025915	369
ENSMUSG00000046334	2
ENSMUSG00000088916	4
ENSMUSG00000046101	114
ENSMUSG00000098234	38
ENSMUSG00000093178	2
ENSMUSG00000099032	37
ENSMUSG00000104025	11
ENSMUSG00000025916	36
ENSMUSG00000087199	18
ENSMUSG00000095780	3
ENSMUSG00000025917	322
ENSMUSG00000056763	552
ENSMUSG00000102356	17
ENSMUSG00000102638	16
ENSMUSG00000067851	847
ENSMUSG00000088153	13
ENSMUSG00000102556	13
ENSMUSG00000042501	159
ENSMUSG00000103810	55
ENSMUSG00000083422	22
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000103448	30
ENSMUSG00000100212	7
ENSMUSG00000100648	11
ENSMUSG00000088585	1
ENSMUSG00000048960	304
ENSMUSG00000077318	0
ENSMUSG00000101827	26
ENSMUSG00000103494	62
ENSMUSG00000057715	157
ENSMUSG00000103825	19
ENSMUSG00000099845	17
ENSMUSG00000103561	24
ENSMUSG00000101610	11
ENSMUSG00000093864	3
ENSMUSG00000098555	3
ENSMUSG00000097628	49
ENSMUSG00000098163	21
ENSMUSG00000097171	29
ENSMUSG00000101314	9
ENSMUSG00000016918	599
ENSMUSG00000025938	397
ENSMUSG00000104518	18
ENSMUSG00000069620	14
ENSMUSG00000099498	32
ENSMUSG00000042414	106
ENSMUSG00000005886	907
ENSMUSG00000103506	44
ENSMUSG00000103495	76
ENSMUSG00000099183	4
ENSMUSG00000102639	32
ENSMUSG00000104170	30
ENSMUSG00000087782	5
ENSMUSG00000103085	119
ENSMUSG00000102664	49
ENSMUSG00000101476	14
ENSMUSG00000101171	15
