ensembl_gene_id	count
ENSMUSG00000102693	2
ENSMUSG00000064842	3
ENSMUSG00000051951	44
ENSMUSG00000102851	2
ENSMUSG00000103377	21
ENSMUSG00000104017	304
ENSMUSG00000103025	75
ENSMUSG00000089699	14
ENSMUSG00000103201	9
ENSMUSG00000103147	1
ENSMUSG00000103161	26
ENSMUSG00000102331	75
ENSMUSG00000102348	5
ENSMUSG00000102592	2
ENSMUSG00000088333	0
ENSMUSG00000102343	5
ENSMUSG00000102948	8
ENSMUSG00000025900	49
ENSMUSG00000104123	9
ENSMUSG00000025902	298
ENSMUSG00000104238	3
ENSMUSG00000102269	13
ENSMUSG00000096126	0
ENSMUSG00000103003	1
ENSMUSG00000104328	10
ENSMUSG00000102735	0
ENSMUSG00000098104	61
ENSMUSG00000102175	2
ENSMUSG00000088000	2
ENSMUSG00000103265	9
ENSMUSG00000103922	11
ENSMUSG00000033845	2440
ENSMUSG00000102275	6
ENSMUSG00000025903	1789
ENSMUSG00000104217	0
ENSMUSG00000033813	2368
ENSMUSG00000062588	33
ENSMUSG00000103280	24
ENSMUSG00000002459	279
ENSMUSG00000091305	0
ENSMUSG00000102653	26
ENSMUSG00000085623	19
ENSMUSG00000091665	3
ENSMUSG00000033793	4158
ENSMUSG00000104352	2
ENSMUSG00000104046	6
ENSMUSG00000102907	2
ENSMUSG00000025905	35
ENSMUSG00000103936	1
ENSMUSG00000093015	2
ENSMUSG00000103519	3
ENSMUSG00000033774	68
ENSMUSG00000103090	6
ENSMUSG00000025907	1885
ENSMUSG00000090031	232
ENSMUSG00000087247	3
ENSMUSG00000103355	3
ENSMUSG00000102706	1
ENSMUSG00000103845	70
ENSMUSG00000033740	81
ENSMUSG00000103329	4
ENSMUSG00000104385	3
ENSMUSG00000102135	3
ENSMUSG00000103282	1
ENSMUSG00000102534	2
ENSMUSG00000102213	0
ENSMUSG00000103629	2
ENSMUSG00000051285	2313
ENSMUSG00000098201	3
ENSMUSG00000103509	12
ENSMUSG00000048538	5
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	0
ENSMUSG00000097797	32
ENSMUSG00000103498	1
ENSMUSG00000103067	179
ENSMUSG00000102320	0
ENSMUSG00000104226	8
ENSMUSG00000103903	2
ENSMUSG00000103557	3
ENSMUSG00000025909	155
ENSMUSG00000102647	5
ENSMUSG00000086235	2
ENSMUSG00000102253	15
ENSMUSG00000093970	0
ENSMUSG00000103884	3
ENSMUSG00000084353	4
ENSMUSG00000103933	2
ENSMUSG00000076135	2
ENSMUSG00000086195	2
ENSMUSG00000104504	0
ENSMUSG00000066693	3
ENSMUSG00000102316	6
ENSMUSG00000103819	1
ENSMUSG00000102871	15
ENSMUSG00000101571	0
ENSMUSG00000104428	4
ENSMUSG00000102272	2
ENSMUSG00000065625	2
ENSMUSG00000103411	7
ENSMUSG00000061024	1428
ENSMUSG00000025911	125
ENSMUSG00000079671	29
ENSMUSG00000081441	10
ENSMUSG00000067879	14
ENSMUSG00000099827	3
ENSMUSG00000025912	130
ENSMUSG00000045210	675
ENSMUSG00000097893	102
ENSMUSG00000025915	836
ENSMUSG00000046334	26
ENSMUSG00000088916	2
ENSMUSG00000046101	46
ENSMUSG00000098234	82
ENSMUSG00000093178	5
ENSMUSG00000099032	62
ENSMUSG00000104025	7
ENSMUSG00000025916	31
ENSMUSG00000087199	0
ENSMUSG00000095780	3
ENSMUSG00000025917	1520
ENSMUSG00000056763	1393
ENSMUSG00000102356	0
ENSMUSG00000102638	203
ENSMUSG00000067851	1407
ENSMUSG00000088153	2
ENSMUSG00000102556	13
ENSMUSG00000042501	41
ENSMUSG00000103810	6
ENSMUSG00000083422	4
ENSMUSG00000094979	0
ENSMUSG00000081417	1
ENSMUSG00000103448	4
ENSMUSG00000100212	1
ENSMUSG00000100648	2
ENSMUSG00000088585	0
ENSMUSG00000048960	103
ENSMUSG00000077318	3
ENSMUSG00000101827	1
ENSMUSG00000103494	12
ENSMUSG00000057715	76
ENSMUSG00000103825	5
ENSMUSG00000099845	3
ENSMUSG00000103561	12
ENSMUSG00000101610	10
ENSMUSG00000093864	0
ENSMUSG00000098555	2
ENSMUSG00000097628	1
ENSMUSG00000098163	0
ENSMUSG00000097171	14
ENSMUSG00000101314	2
ENSMUSG00000016918	622
ENSMUSG00000025938	2141
ENSMUSG00000104518	1
ENSMUSG00000069620	2
ENSMUSG00000099498	0
ENSMUSG00000042414	41
ENSMUSG00000005886	869
ENSMUSG00000103506	29
ENSMUSG00000103495	9
ENSMUSG00000099183	1
ENSMUSG00000102639	16
ENSMUSG00000104170	3
ENSMUSG00000087782	0
ENSMUSG00000103085	72
ENSMUSG00000102664	63
ENSMUSG00000101476	3
ENSMUSG00000101171	2
ENSMUSG00000025935	16203
ENSMUSG00000025937	360
ENSMUSG00000102982	8
ENSMUSG00000067813	16
ENSMUSG00000077368	0
ENSMUSG00000097711	1
ENSMUSG00000102166	158
ENSMUSG00000089358	0
ENSMUSG00000104209	7
ENSMUSG00000025932	1534
ENSMUSG00000095853	10
ENSMUSG00000102588	3
ENSMUSG00000054493	882
ENSMUSG00000025930	2915
ENSMUSG00000103492	24
ENSMUSG00000081201	5
ENSMUSG00000082193	12
ENSMUSG00000032769	139
ENSMUSG00000088159	1
ENSMUSG00000073737	4
ENSMUSG00000092083	261
ENSMUSG00000102937	45
ENSMUSG00000104149	23
ENSMUSG00000088829	0
ENSMUSG00000077377	0
ENSMUSG00000101652	3
ENSMUSG00000100814	0
ENSMUSG00000025925	362
ENSMUSG00000104379	26
ENSMUSG00000032719	27
ENSMUSG00000088943	5
ENSMUSG00000100652	2
ENSMUSG00000067795	52
ENSMUSG00000043716	5010
ENSMUSG00000025921	6094
ENSMUSG00000104165	6
ENSMUSG00000100868	4
ENSMUSG00000025920	1282
ENSMUSG00000089982	7
ENSMUSG00000025939	2280
ENSMUSG00000102457	104
ENSMUSG00000079658	2452
ENSMUSG00000097744	14
ENSMUSG00000100959	1
ENSMUSG00000025940	1524
