ensembl_gene_id	count
ENSMUSG00000102693	19
ENSMUSG00000064842	0
ENSMUSG00000051951	79
ENSMUSG00000102851	4
ENSMUSG00000103377	16
ENSMUSG00000104017	37
ENSMUSG00000103025	8
ENSMUSG00000089699	7
ENSMUSG00000103201	7
ENSMUSG00000103147	1
ENSMUSG00000103161	16
ENSMUSG00000102331	27
ENSMUSG00000102348	21
ENSMUSG00000102592	6
ENSMUSG00000088333	0
ENSMUSG00000102343	5
ENSMUSG00000102948	10
ENSMUSG00000025900	32
ENSMUSG00000104123	9
ENSMUSG00000025902	12
ENSMUSG00000104238	1
ENSMUSG00000102269	51
ENSMUSG00000096126	1
ENSMUSG00000103003	1
ENSMUSG00000104328	12
ENSMUSG00000102735	26
ENSMUSG00000098104	23
ENSMUSG00000102175	12
ENSMUSG00000088000	0
ENSMUSG00000103265	20
ENSMUSG00000103922	10
ENSMUSG00000033845	857
ENSMUSG00000102275	19
ENSMUSG00000025903	485
ENSMUSG00000104217	0
ENSMUSG00000033813	712
ENSMUSG00000062588	41
ENSMUSG00000103280	7
ENSMUSG00000002459	65
ENSMUSG00000091305	4
ENSMUSG00000102653	16
ENSMUSG00000085623	49
ENSMUSG00000091665	5
ENSMUSG00000033793	1234
ENSMUSG00000104352	3
ENSMUSG00000104046	19
ENSMUSG00000102907	10
ENSMUSG00000025905	55
ENSMUSG00000103936	4
ENSMUSG00000093015	3
ENSMUSG00000103519	9
ENSMUSG00000033774	6
ENSMUSG00000103090	0
ENSMUSG00000025907	622
ENSMUSG00000090031	48
ENSMUSG00000087247	2
ENSMUSG00000103355	10
ENSMUSG00000102706	1
ENSMUSG00000103845	18
ENSMUSG00000033740	75
ENSMUSG00000103329	24
ENSMUSG00000104385	9
ENSMUSG00000102135	7
ENSMUSG00000103282	2
ENSMUSG00000102534	0
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000051285	899
ENSMUSG00000098201	4
ENSMUSG00000103509	151
ENSMUSG00000048538	24
ENSMUSG00000103709	3
ENSMUSG00000077244	0
ENSMUSG00000102768	17
ENSMUSG00000097797	45
ENSMUSG00000103498	1
ENSMUSG00000103067	22
ENSMUSG00000102320	4
ENSMUSG00000104226	14
ENSMUSG00000103903	0
ENSMUSG00000103557	14
ENSMUSG00000025909	67
ENSMUSG00000102647	25
ENSMUSG00000086235	6
ENSMUSG00000102253	14
ENSMUSG00000093970	9
ENSMUSG00000103884	2
ENSMUSG00000084353	20
ENSMUSG00000103933	6
ENSMUSG00000076135	0
ENSMUSG00000086195	2
ENSMUSG00000104504	0
ENSMUSG00000066693	11
ENSMUSG00000102316	2
ENSMUSG00000103819	3
ENSMUSG00000102871	22
ENSMUSG00000101571	13
ENSMUSG00000104428	7
ENSMUSG00000102272	4
ENSMUSG00000065625	0
ENSMUSG00000103411	10
ENSMUSG00000061024	555
ENSMUSG00000025911	253
ENSMUSG00000079671	93
ENSMUSG00000081441	10
ENSMUSG00000067879	49
ENSMUSG00000099827	12
ENSMUSG00000025912	91
ENSMUSG00000045210	601
ENSMUSG00000097893	115
ENSMUSG00000025915	444
ENSMUSG00000046334	23
ENSMUSG00000088916	0
ENSMUSG00000046101	60
ENSMUSG00000098234	150
ENSMUSG00000093178	2
ENSMUSG00000099032	18
ENSMUSG00000104025	0
ENSMUSG00000025916	28
ENSMUSG00000087199	15
ENSMUSG00000095780	4
ENSMUSG00000025917	1085
ENSMUSG00000056763	509
ENSMUSG00000102356	8
ENSMUSG00000102638	9
ENSMUSG00000067851	1286
ENSMUSG00000088153	4
ENSMUSG00000102556	8
ENSMUSG00000042501	49
ENSMUSG00000103810	4
ENSMUSG00000083422	7
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000103448	1
ENSMUSG00000100212	0
ENSMUSG00000100648	0
ENSMUSG00000088585	8
ENSMUSG00000048960	205
ENSMUSG00000077318	0
ENSMUSG00000101827	14
ENSMUSG00000103494	28
ENSMUSG00000057715	154
ENSMUSG00000103825	5
ENSMUSG00000099845	3
ENSMUSG00000103561	4
ENSMUSG00000101610	9
ENSMUSG00000093864	1
ENSMUSG00000098555	0
ENSMUSG00000097628	23
ENSMUSG00000098163	0
ENSMUSG00000097171	16
ENSMUSG00000101314	3
ENSMUSG00000016918	1001
ENSMUSG00000025938	336
ENSMUSG00000104518	6
ENSMUSG00000069620	4
ENSMUSG00000099498	8
ENSMUSG00000042414	30
ENSMUSG00000005886	1265
ENSMUSG00000103506	25
ENSMUSG00000103495	68
ENSMUSG00000099183	2
ENSMUSG00000102639	6
ENSMUSG00000104170	24
ENSMUSG00000087782	3
ENSMUSG00000103085	61
ENSMUSG00000102664	21
ENSMUSG00000101476	9
ENSMUSG00000101171	11
ENSMUSG00000025935	1160
ENSMUSG00000025937	108
ENSMUSG00000102982	18
ENSMUSG00000067813	22
ENSMUSG00000077368	4
ENSMUSG00000097711	21
ENSMUSG00000102166	282
ENSMUSG00000089358	5
ENSMUSG00000104209	5
ENSMUSG00000025932	2121
ENSMUSG00000095853	1
ENSMUSG00000102588	45
ENSMUSG00000054493	181
ENSMUSG00000025930	560
ENSMUSG00000103492	16
ENSMUSG00000081201	1
ENSMUSG00000082193	16
ENSMUSG00000032769	74
ENSMUSG00000088159	0
ENSMUSG00000073737	6
ENSMUSG00000092083	132
ENSMUSG00000102937	18
ENSMUSG00000104149	1
ENSMUSG00000088829	0
ENSMUSG00000077377	0
ENSMUSG00000101652	0
ENSMUSG00000100814	1
ENSMUSG00000025925	188
ENSMUSG00000104379	43
ENSMUSG00000032719	53
ENSMUSG00000088943	0
ENSMUSG00000100652	2
ENSMUSG00000067795	36
ENSMUSG00000043716	22947
ENSMUSG00000025921	1308
ENSMUSG00000104165	0
ENSMUSG00000100868	38
ENSMUSG00000025920	562
ENSMUSG00000089982	30
ENSMUSG00000025939	722
ENSMUSG00000102457	48
ENSMUSG00000079658	762
ENSMUSG00000097744	15
ENSMUSG00000100959	0
ENSMUSG00000025940	659
ENSMUSG00000025779	20
ENSMUSG00000100093	20
ENSMUSG00000091020	26
ENSMUSG00000101640	13
ENSMUSG00000104133	5
ENSMUSG00000042686	467
ENSMUSG00000100110	9
ENSMUSG00000025777	89
ENSMUSG00000099899	5
ENSMUSG00000100272	2
ENSMUSG00000100398	9
ENSMUSG00000101589	70
ENSMUSG00000102048	12
ENSMUSG00000089534	0
ENSMUSG00000067780	29
ENSMUSG00000100053	41
ENSMUSG00000085125	29
ENSMUSG00000025776	23
ENSMUSG00000099895	7
ENSMUSG00000100554	6
ENSMUSG00000099473	3
ENSMUSG00000099591	20
ENSMUSG00000102001	0
ENSMUSG00000101717	0
ENSMUSG00000025774	24
ENSMUSG00000070977	0
ENSMUSG00000073735	6
ENSMUSG00000067773	4
ENSMUSG00000101685	11
ENSMUSG00000101738	7
ENSMUSG00000101306	8
ENSMUSG00000088800	0
ENSMUSG00000101644	3
ENSMUSG00000099433	9
ENSMUSG00000089787	4
ENSMUSG00000042596	5
ENSMUSG00000100720	3
ENSMUSG00000025927	25
ENSMUSG00000100538	0
ENSMUSG00000101117	2
ENSMUSG00000100204	22
ENSMUSG00000084668	1
ENSMUSG00000102597	18
ENSMUSG00000077860	0
ENSMUSG00000043760	168
ENSMUSG00000104095	9
ENSMUSG00000089914	2
ENSMUSG00000090142	4
ENSMUSG00000070175	0
ENSMUSG00000065559	0
ENSMUSG00000099906	30
ENSMUSG00000065480	0
ENSMUSG00000025929	13
ENSMUSG00000041872	26
ENSMUSG00000041859	453
ENSMUSG00000099714	0
ENSMUSG00000102121	16
ENSMUSG00000088858	3
ENSMUSG00000097934	4
ENSMUSG00000025931	221
ENSMUSG00000077314	4
ENSMUSG00000100929	8
ENSMUSG00000041809	110
ENSMUSG00000041779	202
ENSMUSG00000099971	6
ENSMUSG00000100819	36
ENSMUSG00000025933	186
ENSMUSG00000102633	31
ENSMUSG00000025934	1038
ENSMUSG00000099343	5
ENSMUSG00000096375	1
ENSMUSG00000025936	9
ENSMUSG00000093963	4
ENSMUSG00000067750	23
ENSMUSG00000086194	0
ENSMUSG00000094436	0
ENSMUSG00000041722	12
ENSMUSG00000085507	17
ENSMUSG00000094926	7
ENSMUSG00000085079	40
ENSMUSG00000085679	2
ENSMUSG00000028033	117
ENSMUSG00000104138	17
ENSMUSG00000082935	231
ENSMUSG00000103748	11
ENSMUSG00000097109	6
ENSMUSG00000099692	0
ENSMUSG00000100418	0
ENSMUSG00000041670	123
ENSMUSG00000097642	10
ENSMUSG00000101468	27
ENSMUSG00000101227	19
ENSMUSG00000073730	4
ENSMUSG00000089553	0
ENSMUSG00000102766	6
ENSMUSG00000065405	0
