ensembl_gene_id	count
ENSMUSG00000102693	3
ENSMUSG00000064842	2
ENSMUSG00000051951	11
ENSMUSG00000102851	2
ENSMUSG00000103377	2
ENSMUSG00000104017	0
ENSMUSG00000103025	30
ENSMUSG00000089699	6
ENSMUSG00000103201	3
ENSMUSG00000103147	3
ENSMUSG00000103161	12
ENSMUSG00000102331	7
ENSMUSG00000102348	6
ENSMUSG00000102592	0
ENSMUSG00000088333	0
ENSMUSG00000102343	5
ENSMUSG00000102948	5
ENSMUSG00000025900	11
ENSMUSG00000104123	0
ENSMUSG00000025902	10
ENSMUSG00000104238	3
ENSMUSG00000102269	3
ENSMUSG00000096126	1
ENSMUSG00000103003	1
ENSMUSG00000104328	3
ENSMUSG00000102735	0
ENSMUSG00000098104	66
ENSMUSG00000102175	3
ENSMUSG00000088000	0
ENSMUSG00000103265	0
ENSMUSG00000103922	26
ENSMUSG00000033845	2518
ENSMUSG00000102275	2
ENSMUSG00000025903	2416
ENSMUSG00000104217	2
ENSMUSG00000033813	2781
ENSMUSG00000062588	95
ENSMUSG00000103280	9
ENSMUSG00000002459	147
ENSMUSG00000091305	1
ENSMUSG00000102653	12
ENSMUSG00000085623	2
ENSMUSG00000091665	0
ENSMUSG00000033793	4889
ENSMUSG00000104352	1
ENSMUSG00000104046	5
ENSMUSG00000102907	1
ENSMUSG00000025905	14
ENSMUSG00000103936	0
ENSMUSG00000093015	5
ENSMUSG00000103519	0
ENSMUSG00000033774	40
ENSMUSG00000103090	4
ENSMUSG00000025907	2078
ENSMUSG00000090031	180
ENSMUSG00000087247	1
ENSMUSG00000103355	2
ENSMUSG00000102706	1
ENSMUSG00000103845	35
ENSMUSG00000033740	19
ENSMUSG00000103329	7
ENSMUSG00000104385	4
ENSMUSG00000102135	2
ENSMUSG00000103282	0
ENSMUSG00000102534	1
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000051285	3122
ENSMUSG00000098201	1
ENSMUSG00000103509	40
ENSMUSG00000048538	22
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	1
ENSMUSG00000097797	14
ENSMUSG00000103498	0
ENSMUSG00000103067	50
ENSMUSG00000102320	0
ENSMUSG00000104226	8
ENSMUSG00000103903	0
ENSMUSG00000103557	0
ENSMUSG00000025909	83
ENSMUSG00000102647	5
ENSMUSG00000086235	1
ENSMUSG00000102253	7
ENSMUSG00000093970	0
ENSMUSG00000103884	5
ENSMUSG00000084353	12
ENSMUSG00000103933	1
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	1
ENSMUSG00000066693	10
ENSMUSG00000102316	0
ENSMUSG00000103819	1
ENSMUSG00000102871	6
ENSMUSG00000101571	2
ENSMUSG00000104428	0
ENSMUSG00000102272	0
ENSMUSG00000065625	0
ENSMUSG00000103411	3
ENSMUSG00000061024	2237
ENSMUSG00000025911	1069
ENSMUSG00000079671	226
ENSMUSG00000081441	4
ENSMUSG00000067879	16
ENSMUSG00000099827	1
ENSMUSG00000025912	46
ENSMUSG00000045210	1275
ENSMUSG00000097893	173
ENSMUSG00000025915	1743
ENSMUSG00000046334	23
ENSMUSG00000088916	0
ENSMUSG00000046101	45
ENSMUSG00000098234	79
ENSMUSG00000093178	3
ENSMUSG00000099032	43
ENSMUSG00000104025	4
ENSMUSG00000025916	5
ENSMUSG00000087199	3
ENSMUSG00000095780	2
ENSMUSG00000025917	2085
ENSMUSG00000056763	1509
ENSMUSG00000102356	0
ENSMUSG00000102638	249
ENSMUSG00000067851	740
ENSMUSG00000088153	13
ENSMUSG00000102556	16
ENSMUSG00000042501	9
ENSMUSG00000103810	1
ENSMUSG00000083422	1
ENSMUSG00000094979	1
ENSMUSG00000081417	0
ENSMUSG00000103448	3
ENSMUSG00000100212	3
ENSMUSG00000100648	4
ENSMUSG00000088585	1
ENSMUSG00000048960	155
ENSMUSG00000077318	5
ENSMUSG00000101827	0
ENSMUSG00000103494	8
ENSMUSG00000057715	321
ENSMUSG00000103825	13
ENSMUSG00000099845	0
ENSMUSG00000103561	19
ENSMUSG00000101610	0
ENSMUSG00000093864	0
ENSMUSG00000098555	0
ENSMUSG00000097628	1
ENSMUSG00000098163	2
ENSMUSG00000097171	2
ENSMUSG00000101314	1
ENSMUSG00000016918	2768
ENSMUSG00000025938	1148
ENSMUSG00000104518	0
ENSMUSG00000069620	2
ENSMUSG00000099498	2
ENSMUSG00000042414	30
ENSMUSG00000005886	1188
ENSMUSG00000103506	18
ENSMUSG00000103495	3
ENSMUSG00000099183	0
ENSMUSG00000102639	2
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	60
ENSMUSG00000102664	49
ENSMUSG00000101476	2
ENSMUSG00000101171	0
ENSMUSG00000025935	16750
ENSMUSG00000025937	449
ENSMUSG00000102982	16
ENSMUSG00000067813	36
ENSMUSG00000077368	1
ENSMUSG00000097711	0
ENSMUSG00000102166	173
ENSMUSG00000089358	0
ENSMUSG00000104209	14
ENSMUSG00000025932	3703
ENSMUSG00000095853	9
ENSMUSG00000102588	18
ENSMUSG00000054493	1034
ENSMUSG00000025930	3319
ENSMUSG00000103492	9
ENSMUSG00000081201	7
ENSMUSG00000082193	9
ENSMUSG00000032769	36
ENSMUSG00000088159	0
ENSMUSG00000073737	1
ENSMUSG00000092083	229
ENSMUSG00000102937	15
ENSMUSG00000104149	13
ENSMUSG00000088829	0
ENSMUSG00000077377	1
ENSMUSG00000101652	1
ENSMUSG00000100814	0
ENSMUSG00000025925	742
ENSMUSG00000104379	14
ENSMUSG00000032719	30
ENSMUSG00000088943	1
ENSMUSG00000100652	1
ENSMUSG00000067795	12
ENSMUSG00000043716	7911
ENSMUSG00000025921	6389
ENSMUSG00000104165	3
ENSMUSG00000100868	5
ENSMUSG00000025920	1458
ENSMUSG00000089982	0
ENSMUSG00000025939	3184
ENSMUSG00000102457	104
ENSMUSG00000079658	2911
ENSMUSG00000097744	3
ENSMUSG00000100959	2
ENSMUSG00000025940	3020
ENSMUSG00000025779	84
ENSMUSG00000100093	0
ENSMUSG00000091020	6
ENSMUSG00000101640	54
ENSMUSG00000104133	1
ENSMUSG00000042686	319
ENSMUSG00000100110	0
ENSMUSG00000025777	83
ENSMUSG00000099899	3
ENSMUSG00000100272	0
ENSMUSG00000100398	5
ENSMUSG00000101589	16
ENSMUSG00000102048	1
ENSMUSG00000089534	0
ENSMUSG00000067780	11
ENSMUSG00000100053	8
ENSMUSG00000085125	25
ENSMUSG00000025776	22
ENSMUSG00000099895	5
ENSMUSG00000100554	6
ENSMUSG00000099473	0
ENSMUSG00000099591	8
ENSMUSG00000102001	5
ENSMUSG00000101717	2
ENSMUSG00000025774	1
ENSMUSG00000070977	1
ENSMUSG00000073735	0
ENSMUSG00000067773	2
ENSMUSG00000101685	2
ENSMUSG00000101738	0
ENSMUSG00000101306	0
ENSMUSG00000088800	0
ENSMUSG00000101644	1
ENSMUSG00000099433	1
ENSMUSG00000089787	2
ENSMUSG00000042596	3
ENSMUSG00000100720	6
ENSMUSG00000025927	99
ENSMUSG00000100538	0
ENSMUSG00000101117	0
ENSMUSG00000100204	12
ENSMUSG00000084668	0
ENSMUSG00000102597	5
ENSMUSG00000077860	0
ENSMUSG00000043760	46
ENSMUSG00000104095	2
ENSMUSG00000089914	1
ENSMUSG00000090142	0
ENSMUSG00000070175	0
ENSMUSG00000065559	0
ENSMUSG00000099906	1
ENSMUSG00000065480	0
ENSMUSG00000025929	5
ENSMUSG00000041872	5
ENSMUSG00000041859	1572
ENSMUSG00000099714	2
ENSMUSG00000102121	2
ENSMUSG00000088858	0
ENSMUSG00000097934	9
ENSMUSG00000025931	890
ENSMUSG00000077314	0
ENSMUSG00000100929	3
ENSMUSG00000041809	258
ENSMUSG00000041779	463
ENSMUSG00000099971	0
ENSMUSG00000100819	11
ENSMUSG00000025933	502
ENSMUSG00000102633	10
ENSMUSG00000025934	2220
ENSMUSG00000099343	0
ENSMUSG00000096375	1
ENSMUSG00000025936	3
ENSMUSG00000093963	3
ENSMUSG00000067750	3
ENSMUSG00000086194	2
ENSMUSG00000094436	1
ENSMUSG00000041722	1
ENSMUSG00000085507	2
ENSMUSG00000094926	4
ENSMUSG00000085079	13
ENSMUSG00000085679	0
ENSMUSG00000028033	33
ENSMUSG00000104138	17
ENSMUSG00000082935	197
ENSMUSG00000103748	1
ENSMUSG00000097109	9
ENSMUSG00000099692	0
ENSMUSG00000100418	0
ENSMUSG00000041670	11
ENSMUSG00000097642	7
ENSMUSG00000101468	0
ENSMUSG00000101227	12
ENSMUSG00000073730	1
ENSMUSG00000089553	0
ENSMUSG00000102766	18
ENSMUSG00000065405	0
ENSMUSG00000097970	0
ENSMUSG00000065567	0
ENSMUSG00000100775	2
ENSMUSG00000101226	0
ENSMUSG00000026158	1266
ENSMUSG00000097920	1
ENSMUSG00000099503	0
ENSMUSG00000026156	748
ENSMUSG00000026155	2068
ENSMUSG00000026154	1615
ENSMUSG00000102495	331
ENSMUSG00000026153	510
ENSMUSG00000102398	5
ENSMUSG00000097670	2
ENSMUSG00000026147	558
ENSMUSG00000026141	582
ENSMUSG00000077463	0
ENSMUSG00000099997	7
ENSMUSG00000100131	18
ENSMUSG00000067736	4
ENSMUSG00000101939	1
ENSMUSG00000101111	1198
ENSMUSG00000100862	246
ENSMUSG00000102070	68
ENSMUSG00000101249	68
ENSMUSG00000073725	3729
ENSMUSG00000100808	0
ENSMUSG00000100483	3
ENSMUSG00000100450	2
ENSMUSG00000099392	1
ENSMUSG00000033569	38
ENSMUSG00000080849	0
ENSMUSG00000104257	0
ENSMUSG00000096866	0
ENSMUSG00000102296	3
ENSMUSG00000103209	1
ENSMUSG00000104027	6
ENSMUSG00000102407	5
ENSMUSG00000103214	6
ENSMUSG00000104100	3
ENSMUSG00000084740	0
ENSMUSG00000103889	8
ENSMUSG00000101301	0
ENSMUSG00000104221	11
ENSMUSG00000102250	10
ENSMUSG00000102317	12
ENSMUSG00000103563	2
ENSMUSG00000102465	4
ENSMUSG00000102659	8
ENSMUSG00000103924	8
ENSMUSG00000104132	2
ENSMUSG00000102747	4
ENSMUSG00000102386	10
ENSMUSG00000103004	0
ENSMUSG00000104516	0
ENSMUSG00000101618	0
ENSMUSG00000099458	0
ENSMUSG00000101524	0
ENSMUSG00000088111	3
ENSMUSG00000073722	33
ENSMUSG00000095256	2
ENSMUSG00000100310	0
ENSMUSG00000101514	6
ENSMUSG00000101033	1
ENSMUSG00000101372	0
ENSMUSG00000103241	0
ENSMUSG00000086240	131
ENSMUSG00000048411	0
ENSMUSG00000081557	14
ENSMUSG00000058590	0
ENSMUSG00000101235	0
ENSMUSG00000064433	0
ENSMUSG00000080625	0
ENSMUSG00000080391	1
ENSMUSG00000099257	0
ENSMUSG00000099492	14
ENSMUSG00000101726	3
ENSMUSG00000096829	0
ENSMUSG00000098883	0
ENSMUSG00000053185	10
ENSMUSG00000100261	42
ENSMUSG00000101180	0
ENSMUSG00000048874	1097
ENSMUSG00000103783	15
ENSMUSG00000104315	89
ENSMUSG00000026064	4478
ENSMUSG00000086151	0
ENSMUSG00000086726	2
ENSMUSG00000087346	4
ENSMUSG00000100371	1
ENSMUSG00000100237	2
ENSMUSG00000098529	0
ENSMUSG00000086727	2
ENSMUSG00000100910	18
ENSMUSG00000099796	2
ENSMUSG00000050217	5
ENSMUSG00000026063	4
ENSMUSG00000077664	1
ENSMUSG00000100205	11
ENSMUSG00000100592	3
ENSMUSG00000094215	0
ENSMUSG00000101093	5
ENSMUSG00000070960	120
ENSMUSG00000088620	1
ENSMUSG00000082159	1
ENSMUSG00000026058	16
ENSMUSG00000064688	1
ENSMUSG00000103482	0
ENSMUSG00000104498	0
ENSMUSG00000104313	0
