ensembl_gene_id	count
ENSMUSG00000064842	1
ENSMUSG00000051951	656
ENSMUSG00000102851	9
ENSMUSG00000103377	32
ENSMUSG00000104017	24
ENSMUSG00000103025	10
ENSMUSG00000089699	0
ENSMUSG00000103201	11
ENSMUSG00000103147	13
ENSMUSG00000103161	8
ENSMUSG00000102331	360
ENSMUSG00000102348	2
ENSMUSG00000102592	2
ENSMUSG00000088333	0
ENSMUSG00000102343	22
ENSMUSG00000102948	8
ENSMUSG00000025900	41
ENSMUSG00000104123	0
ENSMUSG00000025902	13
ENSMUSG00000104238	10
ENSMUSG00000102269	12
ENSMUSG00000096126	0
ENSMUSG00000103003	1
ENSMUSG00000104328	8
ENSMUSG00000102735	4
ENSMUSG00000098104	126
ENSMUSG00000102175	0
ENSMUSG00000088000	0
ENSMUSG00000103265	7
ENSMUSG00000103922	197
ENSMUSG00000033845	4094
ENSMUSG00000102275	29
ENSMUSG00000025903	3848
ENSMUSG00000104217	0
ENSMUSG00000033813	3668
ENSMUSG00000062588	56
ENSMUSG00000103280	39
ENSMUSG00000002459	1307
ENSMUSG00000091305	0
ENSMUSG00000102653	31
ENSMUSG00000085623	30
ENSMUSG00000091665	22
ENSMUSG00000033793	12750
ENSMUSG00000104352	6
ENSMUSG00000104046	8
ENSMUSG00000102907	5
ENSMUSG00000025905	21
ENSMUSG00000103936	9
ENSMUSG00000093015	1
ENSMUSG00000103519	6
ENSMUSG00000033774	103
ENSMUSG00000103090	0
ENSMUSG00000025907	1776
ENSMUSG00000090031	153
ENSMUSG00000087247	2
ENSMUSG00000103355	2
ENSMUSG00000102706	0
ENSMUSG00000103845	661
ENSMUSG00000033740	746
ENSMUSG00000103329	2
ENSMUSG00000104385	4
ENSMUSG00000102135	18
ENSMUSG00000103282	0
ENSMUSG00000102534	2
ENSMUSG00000102213	0
ENSMUSG00000103629	4
ENSMUSG00000051285	6083
ENSMUSG00000098201	0
ENSMUSG00000103509	49
ENSMUSG00000048538	131
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	1
ENSMUSG00000097797	57
ENSMUSG00000103498	4
ENSMUSG00000103067	62
ENSMUSG00000102320	2
ENSMUSG00000104226	10
ENSMUSG00000103903	2
ENSMUSG00000103557	6
ENSMUSG00000025909	146
ENSMUSG00000102647	10
ENSMUSG00000086235	3
ENSMUSG00000102253	14
ENSMUSG00000093970	3
ENSMUSG00000103884	2
ENSMUSG00000084353	113
ENSMUSG00000103933	5
ENSMUSG00000076135	5
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	6
ENSMUSG00000103819	8
ENSMUSG00000102871	8
ENSMUSG00000101571	11
ENSMUSG00000104428	2
ENSMUSG00000102272	0
ENSMUSG00000065625	0
