ensembl_gene_id	count
ENSMUSG00000102693	10
ENSMUSG00000064842	7
ENSMUSG00000051951	109
ENSMUSG00000102851	4
ENSMUSG00000103377	50
ENSMUSG00000104017	34
ENSMUSG00000103025	28
ENSMUSG00000089699	10
ENSMUSG00000103201	17
ENSMUSG00000103147	2
ENSMUSG00000103161	13
ENSMUSG00000102331	89
ENSMUSG00000102348	7
ENSMUSG00000102592	14
ENSMUSG00000088333	0
ENSMUSG00000102343	16
ENSMUSG00000102948	5
ENSMUSG00000025900	54
ENSMUSG00000104123	9
ENSMUSG00000025902	39
ENSMUSG00000104238	5
ENSMUSG00000102269	9
ENSMUSG00000096126	2
ENSMUSG00000103003	2
ENSMUSG00000104328	24
ENSMUSG00000102735	2
ENSMUSG00000098104	7
ENSMUSG00000102175	11
ENSMUSG00000088000	0
ENSMUSG00000103265	19
ENSMUSG00000103922	6
ENSMUSG00000033845	435
ENSMUSG00000102275	13
ENSMUSG00000025903	372
ENSMUSG00000104217	0
ENSMUSG00000033813	338
ENSMUSG00000062588	13
ENSMUSG00000103280	36
ENSMUSG00000002459	91
ENSMUSG00000091305	5
ENSMUSG00000102653	28
ENSMUSG00000085623	68
ENSMUSG00000091665	14
ENSMUSG00000033793	747
ENSMUSG00000104352	6
ENSMUSG00000104046	22
ENSMUSG00000102907	20
ENSMUSG00000025905	68
ENSMUSG00000103936	4
ENSMUSG00000093015	14
ENSMUSG00000103519	18
ENSMUSG00000033774	17
ENSMUSG00000103090	2
ENSMUSG00000025907	488
ENSMUSG00000090031	57
ENSMUSG00000087247	6
ENSMUSG00000103355	2
ENSMUSG00000102706	4
ENSMUSG00000103845	43
ENSMUSG00000033740	179
ENSMUSG00000103329	45
ENSMUSG00000104385	11
ENSMUSG00000102135	3
ENSMUSG00000103282	2
ENSMUSG00000102534	9
ENSMUSG00000102213	0
ENSMUSG00000103629	15
ENSMUSG00000051285	475
ENSMUSG00000098201	3
ENSMUSG00000103509	96
ENSMUSG00000048538	9
ENSMUSG00000103709	4
ENSMUSG00000077244	1
ENSMUSG00000102768	4
ENSMUSG00000097797	64
ENSMUSG00000103498	13
ENSMUSG00000103067	27
ENSMUSG00000102320	12
ENSMUSG00000104226	17
ENSMUSG00000103903	3
ENSMUSG00000103557	8
ENSMUSG00000025909	106
ENSMUSG00000102647	15
ENSMUSG00000086235	4
ENSMUSG00000102253	21
ENSMUSG00000093970	24
ENSMUSG00000103884	4
ENSMUSG00000084353	8
ENSMUSG00000103933	5
ENSMUSG00000076135	0
ENSMUSG00000086195	4
ENSMUSG00000104504	1
ENSMUSG00000066693	16
ENSMUSG00000102316	20
ENSMUSG00000103819	13
ENSMUSG00000102871	20
ENSMUSG00000101571	3
ENSMUSG00000104428	10
ENSMUSG00000102272	14
ENSMUSG00000065625	1
ENSMUSG00000103411	18
ENSMUSG00000061024	273
ENSMUSG00000025911	146
ENSMUSG00000079671	56
ENSMUSG00000081441	13
ENSMUSG00000067879	24
ENSMUSG00000099827	18
ENSMUSG00000025912	89
ENSMUSG00000045210	314
ENSMUSG00000097893	86
ENSMUSG00000025915	654
ENSMUSG00000046334	6
ENSMUSG00000088916	4
ENSMUSG00000046101	100
ENSMUSG00000098234	196
ENSMUSG00000093178	0
ENSMUSG00000099032	48
ENSMUSG00000104025	24
ENSMUSG00000025916	22
ENSMUSG00000087199	14
ENSMUSG00000095780	0
ENSMUSG00000025917	606
ENSMUSG00000056763	494
ENSMUSG00000102356	8
ENSMUSG00000102638	22
ENSMUSG00000067851	794
ENSMUSG00000088153	13
ENSMUSG00000102556	19
ENSMUSG00000042501	96
ENSMUSG00000103810	25
ENSMUSG00000083422	11
ENSMUSG00000094979	0
ENSMUSG00000081417	1
ENSMUSG00000103448	21
ENSMUSG00000100212	12
ENSMUSG00000100648	2
ENSMUSG00000088585	0
ENSMUSG00000048960	201
ENSMUSG00000077318	0
ENSMUSG00000101827	18
ENSMUSG00000103494	40
ENSMUSG00000057715	113
ENSMUSG00000103825	11
ENSMUSG00000099845	7
ENSMUSG00000103561	8
ENSMUSG00000101610	18
ENSMUSG00000093864	2
ENSMUSG00000098555	0
ENSMUSG00000097628	9
ENSMUSG00000098163	5
ENSMUSG00000097171	12
ENSMUSG00000101314	6
ENSMUSG00000016918	1351
ENSMUSG00000025938	633
ENSMUSG00000104518	3
ENSMUSG00000069620	4
ENSMUSG00000099498	12
ENSMUSG00000042414	45
ENSMUSG00000005886	682
ENSMUSG00000103506	26
ENSMUSG00000103495	41
ENSMUSG00000099183	0
ENSMUSG00000102639	2
ENSMUSG00000104170	27
ENSMUSG00000087782	0
ENSMUSG00000103085	73
ENSMUSG00000102664	39
ENSMUSG00000101476	4
ENSMUSG00000101171	16
ENSMUSG00000025935	599
ENSMUSG00000025937	129
ENSMUSG00000102982	32
ENSMUSG00000067813	57
ENSMUSG00000077368	0
ENSMUSG00000097711	15
ENSMUSG00000102166	162
ENSMUSG00000089358	3
ENSMUSG00000104209	11
ENSMUSG00000025932	767
ENSMUSG00000095853	4
ENSMUSG00000102588	24
ENSMUSG00000054493	301
ENSMUSG00000025930	839
ENSMUSG00000103492	48
ENSMUSG00000081201	1
ENSMUSG00000082193	18
ENSMUSG00000032769	93
ENSMUSG00000088159	0
ENSMUSG00000073737	8
ENSMUSG00000092083	158
ENSMUSG00000102937	22
ENSMUSG00000104149	26
ENSMUSG00000088829	5
ENSMUSG00000077377	0
ENSMUSG00000101652	6
ENSMUSG00000100814	0
ENSMUSG00000025925	171
ENSMUSG00000104379	32
ENSMUSG00000032719	42
ENSMUSG00000088943	3
ENSMUSG00000100652	5
ENSMUSG00000067795	29
ENSMUSG00000043716	7085
ENSMUSG00000025921	405
ENSMUSG00000104165	20
ENSMUSG00000100868	42
ENSMUSG00000025920	384
ENSMUSG00000089982	32
ENSMUSG00000025939	332
ENSMUSG00000102457	28
ENSMUSG00000079658	595
ENSMUSG00000097744	12
ENSMUSG00000100959	2
ENSMUSG00000025940	420
ENSMUSG00000025779	52
ENSMUSG00000100093	4
ENSMUSG00000091020	12
ENSMUSG00000101640	14
ENSMUSG00000104133	1
ENSMUSG00000042686	548
ENSMUSG00000100110	7
ENSMUSG00000025777	111
ENSMUSG00000099899	21
ENSMUSG00000100272	12
ENSMUSG00000100398	5
ENSMUSG00000101589	17
ENSMUSG00000102048	9
ENSMUSG00000089534	2
ENSMUSG00000067780	47
ENSMUSG00000100053	23
ENSMUSG00000085125	38
ENSMUSG00000025776	85
ENSMUSG00000099895	3
ENSMUSG00000100554	7
ENSMUSG00000099473	12
ENSMUSG00000099591	28
ENSMUSG00000102001	2
ENSMUSG00000101717	4
ENSMUSG00000025774	32
ENSMUSG00000070977	4
ENSMUSG00000073735	2
ENSMUSG00000067773	9
ENSMUSG00000101685	15
ENSMUSG00000101738	4
ENSMUSG00000101306	23
ENSMUSG00000088800	0
ENSMUSG00000101644	5
ENSMUSG00000099433	6
ENSMUSG00000089787	12
ENSMUSG00000042596	42
ENSMUSG00000100720	5
ENSMUSG00000025927	423
ENSMUSG00000100538	7
ENSMUSG00000101117	11
ENSMUSG00000100204	43
ENSMUSG00000084668	2
ENSMUSG00000102597	25
ENSMUSG00000077860	2
ENSMUSG00000043760	321
ENSMUSG00000104095	22
ENSMUSG00000089914	7
ENSMUSG00000090142	5
ENSMUSG00000070175	2
ENSMUSG00000065559	1
ENSMUSG00000099906	64
ENSMUSG00000065480	0
ENSMUSG00000025929	7
ENSMUSG00000041872	37
ENSMUSG00000041859	378
ENSMUSG00000099714	8
ENSMUSG00000102121	18
ENSMUSG00000088858	3
ENSMUSG00000097934	5
ENSMUSG00000025931	66
ENSMUSG00000077314	0
ENSMUSG00000100929	7
ENSMUSG00000041809	96
ENSMUSG00000041779	113
ENSMUSG00000099971	13
ENSMUSG00000100819	11
ENSMUSG00000025933	76
ENSMUSG00000102633	18
ENSMUSG00000025934	157
ENSMUSG00000099343	6
ENSMUSG00000096375	3
ENSMUSG00000025936	34
ENSMUSG00000093963	10
ENSMUSG00000067750	27
ENSMUSG00000086194	6
ENSMUSG00000094436	5
ENSMUSG00000041722	15
ENSMUSG00000085507	5
ENSMUSG00000094926	2
ENSMUSG00000085079	61
ENSMUSG00000085679	3
ENSMUSG00000028033	153
ENSMUSG00000104138	7
ENSMUSG00000082935	138
ENSMUSG00000103748	18
ENSMUSG00000097109	16
ENSMUSG00000099692	2
ENSMUSG00000100418	6
ENSMUSG00000041670	115
ENSMUSG00000097642	27
ENSMUSG00000101468	16
ENSMUSG00000101227	20
ENSMUSG00000073730	20
ENSMUSG00000089553	0
ENSMUSG00000102766	5
ENSMUSG00000065405	1
ENSMUSG00000097970	23
ENSMUSG00000065567	0
ENSMUSG00000100775	11
ENSMUSG00000101226	8
ENSMUSG00000026158	1064
ENSMUSG00000097920	19
ENSMUSG00000099503	14
ENSMUSG00000026156	549
ENSMUSG00000026155	971
ENSMUSG00000026154	178
ENSMUSG00000102495	56
ENSMUSG00000026153	338
ENSMUSG00000102398	8
ENSMUSG00000097670	10
ENSMUSG00000026147	157
ENSMUSG00000026141	359
ENSMUSG00000077463	4
ENSMUSG00000099997	9
ENSMUSG00000100131	257
ENSMUSG00000067736	52
ENSMUSG00000101939	383
ENSMUSG00000101111	3525
ENSMUSG00000100862	1879
ENSMUSG00000102070	760
ENSMUSG00000101249	445
ENSMUSG00000073725	433
ENSMUSG00000100808	12
ENSMUSG00000100483	10
ENSMUSG00000100450	2
ENSMUSG00000099392	16
ENSMUSG00000033569	132
ENSMUSG00000080849	4
ENSMUSG00000104257	17
ENSMUSG00000096866	0
ENSMUSG00000102296	20
ENSMUSG00000103209	17
ENSMUSG00000104027	27
ENSMUSG00000102407	29
ENSMUSG00000103214	31
ENSMUSG00000104100	54
ENSMUSG00000084740	0
ENSMUSG00000103889	17
ENSMUSG00000101301	13
ENSMUSG00000104221	22
ENSMUSG00000102250	20
ENSMUSG00000102317	54
ENSMUSG00000103563	21
ENSMUSG00000102465	45
ENSMUSG00000102659	35
ENSMUSG00000103924	24
ENSMUSG00000104132	56
ENSMUSG00000102747	10
ENSMUSG00000102386	5
ENSMUSG00000103004	4
ENSMUSG00000104516	7
ENSMUSG00000101618	9
ENSMUSG00000099458	7
ENSMUSG00000101524	16
ENSMUSG00000088111	1
ENSMUSG00000073722	193
ENSMUSG00000095256	12
ENSMUSG00000100310	0
ENSMUSG00000101514	32
ENSMUSG00000101033	22
ENSMUSG00000101372	24
ENSMUSG00000103241	4
ENSMUSG00000086240	33
ENSMUSG00000048411	48
ENSMUSG00000081557	10
ENSMUSG00000058590	1
ENSMUSG00000101235	8
ENSMUSG00000064433	0
ENSMUSG00000080625	0
ENSMUSG00000080391	0
ENSMUSG00000099257	1
ENSMUSG00000099492	24
ENSMUSG00000101726	12
ENSMUSG00000096829	3
ENSMUSG00000098883	2
ENSMUSG00000053185	7
ENSMUSG00000100261	16
ENSMUSG00000101180	0
ENSMUSG00000048874	649
ENSMUSG00000103783	35
ENSMUSG00000104315	15
ENSMUSG00000026064	410
ENSMUSG00000086151	6
ENSMUSG00000086726	13
ENSMUSG00000087346	12
ENSMUSG00000100371	31
ENSMUSG00000100237	4
ENSMUSG00000098529	8
ENSMUSG00000086727	18
ENSMUSG00000100910	38
ENSMUSG00000099796	4
ENSMUSG00000050217	34
ENSMUSG00000026063	14
ENSMUSG00000077664	3
ENSMUSG00000100205	3
ENSMUSG00000100592	0
ENSMUSG00000094215	20
ENSMUSG00000101093	13
ENSMUSG00000070960	58
ENSMUSG00000088620	0
ENSMUSG00000082159	11
ENSMUSG00000026058	145
ENSMUSG00000064688	0
ENSMUSG00000103482	4
ENSMUSG00000104498	0
ENSMUSG00000104313	7
ENSMUSG00000102865	30
ENSMUSG00000102321	38
ENSMUSG00000091318	40
ENSMUSG00000089489	1
ENSMUSG00000104433	26
ENSMUSG00000089395	4
ENSMUSG00000102926	27
