ensembl_gene_id	count
ENSMUSG00000102693	12
ENSMUSG00000064842	5
ENSMUSG00000051951	109
ENSMUSG00000102851	12
ENSMUSG00000103377	53
ENSMUSG00000104017	32
ENSMUSG00000103025	12
ENSMUSG00000089699	2
ENSMUSG00000103201	8
ENSMUSG00000103147	0
ENSMUSG00000103161	36
ENSMUSG00000102331	27
ENSMUSG00000102348	8
ENSMUSG00000102592	5
ENSMUSG00000088333	1
ENSMUSG00000102343	11
ENSMUSG00000102948	6
ENSMUSG00000025900	95
ENSMUSG00000104123	15
ENSMUSG00000025902	51
ENSMUSG00000104238	42
ENSMUSG00000102269	82
ENSMUSG00000096126	2
ENSMUSG00000103003	3
ENSMUSG00000104328	27
ENSMUSG00000102735	35
ENSMUSG00000098104	6
ENSMUSG00000102175	17
ENSMUSG00000088000	0
ENSMUSG00000103265	27
ENSMUSG00000103922	1
ENSMUSG00000033845	428
ENSMUSG00000102275	4
ENSMUSG00000025903	357
ENSMUSG00000104217	0
ENSMUSG00000033813	354
ENSMUSG00000062588	14
ENSMUSG00000103280	14
ENSMUSG00000002459	49
ENSMUSG00000091305	14
ENSMUSG00000102653	41
ENSMUSG00000085623	69
ENSMUSG00000091665	4
ENSMUSG00000033793	625
ENSMUSG00000104352	11
ENSMUSG00000104046	20
ENSMUSG00000102907	15
ENSMUSG00000025905	47
ENSMUSG00000103936	1
ENSMUSG00000093015	9
ENSMUSG00000103519	10
ENSMUSG00000033774	45
ENSMUSG00000103090	2
ENSMUSG00000025907	416
ENSMUSG00000090031	81
ENSMUSG00000087247	8
ENSMUSG00000103355	6
ENSMUSG00000102706	0
ENSMUSG00000103845	53
ENSMUSG00000033740	143
ENSMUSG00000103329	23
ENSMUSG00000104385	17
ENSMUSG00000102135	11
ENSMUSG00000103282	1
ENSMUSG00000102534	4
ENSMUSG00000102213	2
ENSMUSG00000103629	7
ENSMUSG00000051285	365
ENSMUSG00000098201	10
ENSMUSG00000103509	53
ENSMUSG00000048538	26
ENSMUSG00000103709	5
ENSMUSG00000077244	0
ENSMUSG00000102768	6
ENSMUSG00000097797	87
ENSMUSG00000103498	9
ENSMUSG00000103067	34
ENSMUSG00000102320	22
ENSMUSG00000104226	11
ENSMUSG00000103903	12
ENSMUSG00000103557	12
ENSMUSG00000025909	149
ENSMUSG00000102647	29
ENSMUSG00000086235	15
ENSMUSG00000102253	46
ENSMUSG00000093970	15
ENSMUSG00000103884	0
ENSMUSG00000084353	23
ENSMUSG00000103933	2
ENSMUSG00000076135	2
ENSMUSG00000086195	4
ENSMUSG00000104504	0
ENSMUSG00000066693	15
ENSMUSG00000102316	22
ENSMUSG00000103819	10
ENSMUSG00000102871	35
ENSMUSG00000101571	26
ENSMUSG00000104428	18
ENSMUSG00000102272	10
ENSMUSG00000065625	1
ENSMUSG00000103411	11
ENSMUSG00000061024	235
ENSMUSG00000025911	136
ENSMUSG00000079671	86
ENSMUSG00000081441	11
ENSMUSG00000067879	91
ENSMUSG00000099827	29
ENSMUSG00000025912	67
ENSMUSG00000045210	339
ENSMUSG00000097893	66
ENSMUSG00000025915	563
ENSMUSG00000046334	4
ENSMUSG00000088916	2
ENSMUSG00000046101	108
ENSMUSG00000098234	124
ENSMUSG00000093178	0
ENSMUSG00000099032	59
ENSMUSG00000104025	8
ENSMUSG00000025916	33
ENSMUSG00000087199	12
ENSMUSG00000095780	14
ENSMUSG00000025917	580
ENSMUSG00000056763	571
ENSMUSG00000102356	8
ENSMUSG00000102638	19
ENSMUSG00000067851	771
ENSMUSG00000088153	6
ENSMUSG00000102556	8
ENSMUSG00000042501	124
ENSMUSG00000103810	33
ENSMUSG00000083422	9
ENSMUSG00000094979	0
ENSMUSG00000081417	1
ENSMUSG00000103448	18
ENSMUSG00000100212	4
ENSMUSG00000100648	7
ENSMUSG00000088585	5
ENSMUSG00000048960	179
ENSMUSG00000077318	0
ENSMUSG00000101827	14
ENSMUSG00000103494	36
ENSMUSG00000057715	149
ENSMUSG00000103825	24
